0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-0.31251368,-0.20674923,-0.21893157,0.48017803,0.22040181,-1.2669393,0.4852123,-0.65956515,0.4769462,-0.4621497,-0.59377533,0.26891088,1.2521245,0.4328312,-1.7268968,-0.37237278,0.2786917,0.3899892,-0.8433084,-0.40026376,-0.029370151,1.4092405,-1.6240132,-0.99333537,-0.8581804,-0.110959545,-0.010609038,-1.2645414,-1.6118135,0.5964941,0.45849818,0.58226734,-0.7410903,-0.15389112
-0.08990758,0.10606086,-0.22409475,0.44667113,0.24651225,-1.2755922,0.49566433,-0.98040915,0.6649622,-0.4021229,-0.73495317,0.7474475,1.3742961,0.21269622,-1.5180776,-0.075367734,0.3371348,0.33079746,-0.9576741,-0.73297596,-0.0067529455,1.1922219,-1.5387714,-1.1519418,-0.45499793,-0.2626634,0.22837487,-1.1994842,-1.3001359,0.11400439,0.296662,0.568519,-0.7707085,-0.10140677
-0.3739802,0.003282673,-0.20235816,0.4421838,0.18580307,-1.1773821,0.045038193,-0.58665097,0.5963527,-0.38631788,-0.6405285,0.36262122,1.231694,0.41622868,-1.776456,-0.31156042,0.33088636,0.3007465,-1.2070764,-0.32467407,0.19270846,1.2316047,-1.7328581,-0.97281605,-0.46111017,0.1075578,0.37907842,-1.455413,-1.565319,0.4141118,0.17554843,0.2723627,-0.55014837,0.052209996
-0.36019439,0.11536673,-0.03436443,0.58144057,0.13649726,-1.2755249,0.3253598,-0.54333913,0.64173603,-0.19415927,-0.6382852,0.4304108,1.4739963,0.42287803,-1.7481074,-0.1502934,0.3264674,0.28720695,-1.1586139,-0.5583907,0.17847443,1.0577377,-1.6724837,-1.0959657,-0.4362019,-0.021225015,0.4400382,-1.3493617,-1.4646425,0.23538704,0.25977442,0.31471676,-0.5986333,0.043887448
-0.6221636,0.21876484,-0.25998616,0.76033384,0.15670599,-0.8258769,0.16109733,-0.72342825,0.7650612,-0.026226688,-0.70669883,0.53766644,1.2397056,0.5730835,-1.7573495,0.07190745,0.46558985,0.11364257,-1.167559,-0.43285742,0.17317834,1.1131893,-1.8853818,-0.56634074,-0.06407016,0.047548123,0.14085087,-1.3256451,-1.2749718,0.4918667,0.113622636,0.51017994,-0.527289,-0.08919397
-0.31998572,0.28006586,0.09783508,0.09286328,0.013131877,-1.2899277,0.18747145,-0.9775432,0.3525423,-0.23473585,-0.40763068,0.40655488,1.6229815,0.2891882,-1.4077412,0.2987465,0.3221329,0.014584621,-0.88224703,-0.45278344,-0.21023156,1.1072268,-1.9545853,-1.0254211,-0.4039141,-0.40794837,0.0859865,-0.98215157,-1.4686255,0.51002955,0.587699,0.51737803,-0.6604544,-0.22104631
-0.38821638,0.053986877,-0.20217113,0.50125414,0.09114026,-1.274578,0.15815046,-0.5535814,0.5993865,-0.3674922,-0.6173131,0.40291712,1.2905148,0.3347226,-1.8575805,-0.1786717,0.2702865,0.30049157,-1.0304229,-0.49727,0.22458947,1.1782997,-1.6471212,-1.053494,-0.57440794,-0.0037275553,0.29613692,-1.4238749,-1.5450357,0.3591657,0.18994296,0.36396602,-0.55053335,-0.105265714
-0.40141636,-0.32428214,-0.31911004,0.610181,0.17588162,-1.0638068,0.24568741,-0.7024721,0.5879078,-0.51284987,-0.6817603,0.11438257,1.2159244,0.4629121,-1.8279392,-0.42467278,0.34640425,0.5665577,-1.144859,-0.21672653,0.100598365,1.2752651,-1.6347758,-0.9752849,-0.7162409,0.09113473,0.18572295,-1.3953546,-1.4045564,0.53729695,0.21455468,0.4777907,-0.75825423,-0.05983126
-0.45960253,-0.08906813,-0.23508237,0.5204331,0.103912115,-1.1327556,0.029233668,-0.9131112,0.5484855,-0.47186637,-0.93452847,0.58608794,1.3697747,0.45297843,-1.5398207,-0.22824799,0.5278443,0.23529121,-1.4235384,-0.38983497,0.1710524,1.3247958,-1.494311,-0.77146226,-0.6369508,-0.04487812,0.02405695,-1.4531009,-1.2450047,0.697401,0.2639757,0.39376953,-0.74428815,-0.028034555
-0.12470787,-0.0012975794,-0.10185807,0.46554703,0.34533495,-1.3370588,0.35974237,-0.83250356,0.30611098,-0.25775167,-0.44913232,0.45196557,1.0884883,0.21936767,-1.8128699,-0.15902333,0.2470599,0.14178006,-0.7476348,-0.5242827,-0.008015983,1.1512759,-1.891935,-1.0970039,-0.4604175,-0.14745107,-0.060461953,-1.1736977,-1.5989393,0.5132411,0.38037142,0.63034075,-0.6927668,-0.26085138
-0.30678266,-0.20563392,-0.19034387,0.339561,0.54443127,-0.9879869,-0.34132102,-0.7577208,0.7713759,-0.25957692,-0.46841002,0.36591113,0.82024604,0.16254911,-1.6778816,-0.06505186,0.28508428,0.78228134,-1.0322621,-0.07218342,-0.16632265,1.2303617,-2.2485108,-1.1459441,-0.14699441,-0.07555057,0.6124119,-1.0813228,-1.4462588,0.50641364,0.122225046,0.37562653,-0.8039586,-0.07822471
-0.1541764,-0.099983975,-0.20669912,-0.013892162,0.6522758,-1.0395386,0.018431062,-0.87231934,0.634653,0.09343242,-0.43185478,0.3709004,0.7630408,0.21949796,-1.2982845,-0.009655814,0.39267948,0.7350797,-1.0797993,0.08995419,-0.34922197,1.3461716,-2.21656,-1.0525017,-0.08188547,-0.24987072,0.66065794,-1.1042535,-1.3119173,0.42741346,0.28479615,0.2655142,-1.1372932,-0.12915169
