0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.5082856,-0.01868818,0.5998058,-0.99787223,-0.06788738,-1.5826268,-2.1939735,-2.4404697,1.0523046,1.5869573,-0.112585776,1.7874475,-0.94315547,-0.2892204,0.26342684,-2.0451927,-2.536471,0.8561227,-0.20231667,-0.86212325,0.8764208,-1.0588905,0.053102132,-2.5672603,0.6074148,0.26463348,0.22147113,1.4550408,-0.260575,-0.1876439,-0.39859065,-0.090434216,-0.093455546,-1.2038741
-0.13766734,0.43437386,0.15004763,0.10359258,0.2871405,-1.3113077,-2.5264182,-1.6428547,1.1131862,0.5948705,0.7800749,1.9460167,0.45313275,-0.3640479,-0.66622406,-2.096729,-2.210252,2.2505567,-0.21220222,-1.2821635,2.2847087,-1.4522927,-0.5347069,-1.7606362,0.719779,0.42454183,0.25694072,-0.42474917,-0.15078281,-0.61147827,-0.27117983,0.10207382,-0.6608808,0.5585228
0.14306338,-0.8512944,-0.43147504,0.7381738,1.3650875,-1.6999631,-2.688165,-0.75543684,-0.093777895,1.0979197,-0.040876504,1.2116446,1.0369256,-0.23966394,0.47637606,-0.29308823,-3.2483544,0.7858617,-1.5562925,0.6217495,2.1667974,-1.2083411,-0.6955501,-1.1919968,0.07401094,1.0008925,0.436116,-0.380016,0.26016134,-0.28097105,-1.099249,0.6665087,-0.2990612,-0.46215668
-0.6795311,0.22687425,-0.08919788,0.00468682,0.865776,-1.0776793,-2.2435257,-0.95589286,0.05633867,2.4007413,0.55854595,2.1218169,-0.69844174,0.60915375,-0.54120904,-1.9734824,-0.4810971,1.8333787,-0.6705571,-1.6911799,1.9976563,-1.7975937,-0.8421215,-3.1864526,0.5724368,0.28680253,0.43217513,0.07327988,-0.49901006,0.6257023,-1.3686317,-0.19407661,-0.7545566,0.08256662
0.9279044,-0.5342413,0.6560246,-0.16703972,0.19164996,-1.0618201,-2.6008961,-1.1099892,1.0102382,1.2033509,-0.6789567,1.9307935,-0.18399593,1.1226898,-0.6023736,-1.8537601,-1.5758525,1.8872727,0.04404769,-1.819304,0.39119256,-1.194722,-0.2471619,-1.827678,-0.5775547,-0.03739744,1.4885418,-0.52408737,0.2031661,-0.10265865,-0.981011,0.9555571,-0.109170325,0.053123344
0.31915116,-1.4685068,0.9865234,1.5495605,-1.3143759,-1.9150808,-2.233414,0.68926126,1.0527416,0.89414185,-0.9104686,2.435995,0.00092961156,1.1731695,0.19848551,-0.5030694,-3.1507757,2.3635197,-0.5185621,-0.19373786,1.1246685,0.47833404,-2.1781905,-0.3762136,1.8798026,1.1287646,0.50793713,0.72971517,-0.39977914,1.3012162,-1.775201,0.4427895,1.0582275,0.57160574
1.0552783,-0.5987135,1.3137213,-1.1254553,0.12050596,-1.3060411,-2.6283062,-1.7831287,0.1890632,0.42667028,-0.73628575,1.5746505,-0.006764288,0.4626336,0.23210749,-1.8858014,-2.4690077,2.1662107,-0.33625332,-1.0226172,1.3095471,0.18609743,-0.47877797,-2.058031,-1.3827846,0.861608,0.24528447,-0.18761943,0.6898294,-0.2860486,-1.0593868,1.5337238,0.8011936,-0.30077443
0.5506641,-1.1830451,-0.31247824,0.3650607,0.11312918,-0.8588515,-1.571761,-1.6252161,0.4630353,1.1539917,-0.48285016,3.8290088,0.2566848,0.29652664,0.86646354,-2.2506757,-2.4539242,-0.13148308,-1.0934997,-1.1092596,0.9263849,-1.8554258,-0.19885221,-2.408051,-1.1854655,0.028508078,0.99548656,8.8791254e-05,0.19127071,-0.28253594,0.27691478,0.15484895,-0.3495645,-0.4070889
-0.11465919,-0.24202816,0.39056787,-0.50121546,0.18356703,-1.8455584,-2.613149,-1.624225,1.2587079,1.0090702,-0.42690617,1.830865,-0.2573065,-0.35638368,-0.45000523,-2.2280297,-2.5653114,1.0545962,-0.8213517,-1.019197,2.1164863,-1.6877568,-0.1404116,-2.6989787,0.046434816,-0.1720766,0.17659146,0.6550373,-0.2133914,-0.92917866,-0.56211394,0.39197075,0.28564295,0.21454753
0.6567131,-0.51489264,1.0121738,-0.86077315,0.5851258,-1.0788093,-1.3244908,-1.3318145,0.47782776,2.0108013,-0.16836134,2.0576594,0.42292422,-0.67275745,-0.36576325,-1.9103665,-2.3208308,1.8510824,-0.707544,-1.2617694,1.1024848,-1.0480382,0.4792774,-2.0715778,-0.17064658,0.11742443,0.31317523,0.9182054,0.33463195,-0.8434752,-1.4375739,0.6340095,1.0275909,-0.33695093
-0.28286275,-0.46185446,1.9041978,-2.044988,0.53908473,-1.6240597,-1.6528066,-1.3895932,0.45070383,2.5500553,0.7791671,1.331981,1.361595,-0.20496432,0.4467881,-1.1301653,-2.059584,0.93589056,-0.22468473,-0.88900596,2.0291123,-2.311284,0.57460505,-2.3028057,-0.7255659,0.13993289,1.1024585,1.5595471,1.3897536,-1.3807598,-0.7284448,1.3880353,-0.8158842,0.32263985
0.61123246,-1.2688537,-0.69295526,0.9192069,0.901915,-1.6454124,-1.4827383,-1.1245294,1.1376072,1.0199679,0.22607677,2.3313031,0.23295149,0.2661978,0.66163015,-1.7799904,-2.6080956,2.2848794,-0.62646544,-0.5012753,2.6932042,-0.77157426,0.29917705,-1.4836414,0.9376407,-0.60879344,1.130376,-0.6412527,-0.91982913,-0.14364392,-1.0469851,0.236848,0.82810766,-0.81464064
0.51974666,0.67774576,0.23262852,0.7580687,-0.09455419,-2.1845956,-3.4506974,-0.90404075,0.9006293,1.7130146,0.006204794,2.1911302,-1.3325261,1.1028489,-0.5439838,-0.96624726,-0.7044514,0.7487844,-0.34610522,-0.42922893,2.2830296,-1.1281259,-1.5996963,-1.5507555,0.4090958,1.1746999,0.69061977,0.5810572,-0.3428158,-0.7831737,-1.4344298,0.46455407,0.6631621,0.848277
0.15345232,-0.11321979,-0.15266013,-0.7739679,0.08878273,-1.265023,-2.692084,-1.3038521,0.32241288,1.039267,-0.18198337,2.3899708,-0.16294777,-1.1253483,-0.5673593,-2.0796633,-2.2800536,1.3729048,-1.0707458,-0.9334834,1.8143978,-1.5972928,-0.2918936,-2.5830255,-0.48901358,0.30272993,1.277153,0.8423503,0.45802358,-0.72714096,-1.4728411,-0.024871316,-0.053079616,-0.16663486
-0.50196564,-0.72035956,0.57274044,-0.022253921,-0.53356254,-2.54857,-2.9783788,0.18107241,1.0885234,1.0302849,-1.7563573,0.8788065,-0.7284495,0.26637506,-0.99443495,-1.6315731,-2.1715477,2.143792,-0.30243024,-1.4064089,1.1072983,-1.1253632,-0.4921193,-2.437589,-0.48704714,1.2053623,1.1940602,1.3861537,0.721225,-0.87260276,-1.4781271,-0.4356185,0.21891584,-0.14133348
0.4321091,0.13503097,-0.65886974,1.1199898,0.28336844,-1.758752,-1.8806833,-1.6911055,0.49742553,0.7344016,-0.9950015,3.27754,-0.7894695,-0.114779085,0.61995864,-1.432886,-1.2799371,0.42792204,-0.18853305,-1.9633306,2.179334,-1.2553884,-0.11816144,-0.12056482,-0.68610144,-0.15871394,1.3226519,-0.61988145,-0.4826983,-0.53102076,-1.0965006,-0.55274624,1.6341804,0.15608005
2.208296,0.18948032,-0.5785295,1.3406811,-0.7539507,-3.0539641,-1.972604,-2.0219927,1.5638685,1.8531346,-1.0826907,2.0546696,-0.97376925,0.48780698,0.88460976,-0.8571094,-2.127755,0.5259793,-1.1435615,0.5809835,1.7475468,-0.19967556,-2.0163035,-1.4704852,0.6465722,0.14602947,0.7489616,-0.7744481,-0.53982437,0.5346971,-1.1002614,0.6477706,1.4927846,1.4366858
0.1843694,-0.13266836,-1.0183722,-0.0066320472,-0.05805982,-1.692858,-1.4888804,-1.7736638,-0.91876864,1.8292553,0.18134461,1.7807462,0.13379794,-1.106097,1.1592631,-0.052470706,-3.6844006,1.6446426,0.5943901,-0.5195941,0.17435458,0.38339743,-2.351075,-0.8377712,1.1490184,1.2899408,-0.28668472,-1.7174718,-1.8620483,0.30675665,0.034844566,-0.24968028,2.572486,0.030229162
